timestamp,text,coin,sentiment,source,polarity
2025-03-09 18:09:00,People panic selling BTC or smart money moving in?,BTC,0.4949,Twitter,positive
2025-01-02 04:16:00,Large USDT minting detected on Tron network.,USDT,0.7334,Twitter,positive
2025-03-08 15:47:00,SOL rally incoming or more FUD?,SOL,-0.4559,Twitter,negative
2025-02-10 07:31:00,People panic selling BTC or smart money moving in?,BTC,0.5757,Twitter,positive
2025-07-13 06:28:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.0329,Twitter,neutral
2025-01-16 05:03:00,Biggest ETH transfer of the month today.,ETH,0.6095,Twitter,positive
2025-03-09 22:43:00,"ETH whales moving coins as price nears 40,823.",ETH,0.0381,Twitter,neutral
2025-06-08 06:39:00,Bullish on Solana after mainnet upgrade?,SOL,0.2429,Twitter,positive
2025-05-28 12:01:00,"Massive ETH transaction detected: 28,901 ETH.",ETH,0.0902,Twitter,positive
2025-01-26 17:13:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.3179,Twitter,positive
2025-06-08 19:14:00,USDT reserves reach all-time high.,USDT,-0.0514,Twitter,negative
2025-04-25 05:13:00,"Whale alert: 35,697 SOL deposited to FTX.",SOL,1.0,Twitter,positive
2025-07-10 14:39:00,Whale wallet deposits 10k ETH to Binance.,ETH,-0.3606,Twitter,negative
2025-06-08 12:50:00,"Massive ETH transaction detected: 31,447 ETH.",ETH,0.4348,Twitter,positive
2025-07-18 09:24:00,SOL sees huge network activity spike.,SOL,-0.8944,Twitter,negative
2025-02-27 03:55:00,Tether’s dominance in market grows further.,USDT,-0.1756,Twitter,negative
2025-05-08 16:42:00,SOL chart looks primed for reversal.,SOL,-0.0123,Twitter,neutral
2025-02-19 03:26:00,Ethereum’s merge chatter heats up again.,ETH,-0.4519,Twitter,negative
2025-01-19 00:25:00,"Traders moving to stablecoins: 4,540 USDT.",USDT,0.0631,Twitter,positive
2025-01-22 08:21:00,Ethereum gas fees spike to 269 gwei!,ETH,0.4946,Twitter,positive
2025-06-23 14:55:00,Solana ecosystem booming despite volatility.,SOL,0.2038,Twitter,positive
2025-03-31 18:50:00,Whale converts profits into USDT.,USDT,-1.0,Twitter,negative
2025-02-05 11:27:00,"USDT whale alert: 39,400 sent to Binance.",USDT,-0.4376,Twitter,negative
2025-01-28 00:53:00,Staked ETH surpasses new milestone.,ETH,-0.783,Twitter,negative
2025-02-04 09:09:00,"Rumor: Big institution bought 12,703 BTC—bullish?",BTC,0.0043,Twitter,neutral
2025-06-25 03:44:00,"Rumor: Big institution bought 45,443 BTC—bullish?",BTC,0.0325,Twitter,neutral
2025-07-14 14:23:00,"Bitcoin's price just broke 28,873 again!",BTC,0.2571,Twitter,positive
2025-04-03 08:13:00,Ethereum’s merge chatter heats up again.,ETH,0.2218,Twitter,positive
2025-04-25 08:40:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.3445,Twitter,positive
2025-06-11 08:18:00,Staked ETH surpasses new milestone.,ETH,1.0,Twitter,positive
2025-02-15 09:08:00,SOL chart looks primed for reversal.,SOL,0.6503,Twitter,positive
2025-05-29 05:20:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.3954,Twitter,positive
2025-03-18 03:50:00,Ethereum gas fees spike to 141 gwei!,ETH,0.6657,Twitter,positive
2025-01-10 03:53:00,USDT flows signal caution.,USDT,0.1576,Twitter,positive
2025-06-03 12:11:00,"Solana whale just moved 22,615 SOL.",SOL,-0.0632,Twitter,negative
2025-05-14 07:59:00,"USDT whale alert: 41,065 sent to Binance.",USDT,0.6766,Twitter,positive
2025-01-20 04:02:00,"ETH whales moving coins as price nears 24,517.",ETH,0.0882,Twitter,positive
2025-06-18 19:26:00,Is this USDT mint a sign of market pump?,USDT,-0.5491,Twitter,negative
2025-01-08 11:22:00,USDT reserves reach all-time high.,USDT,-0.2275,Twitter,negative
2025-01-21 19:01:00,People panic selling BTC or smart money moving in?,BTC,-0.0914,Twitter,negative
2025-02-20 02:29:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,1.0,Twitter,positive
2025-03-04 20:05:00,"USDT whale alert: 17,916 sent to Binance.",USDT,0.5791,Twitter,positive
2025-07-23 04:31:00,People panic selling BTC or smart money moving in?,BTC,0.0864,Twitter,positive
2025-07-20 16:49:00,Ethereum’s merge chatter heats up again.,ETH,-0.2678,Twitter,negative
2025-06-19 00:44:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.3124,Twitter,positive
2025-03-11 03:45:00,Staked ETH surpasses new milestone.,ETH,0.993,Twitter,positive
2025-07-09 13:52:00,Ethereum’s merge chatter heats up again.,ETH,0.0503,Twitter,positive
2025-02-19 18:53:00,USDT reserves reach all-time high.,USDT,0.1525,Twitter,positive
2025-01-19 07:40:00,"ETH whales moving coins as price nears 22,687.",ETH,0.0782,Twitter,positive
2025-01-14 15:03:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.0469,Twitter,neutral
2025-06-16 20:21:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.2888,Twitter,positive
2025-04-21 04:56:00,Solana TVL hits new high.,SOL,0.2551,Twitter,positive
2025-04-19 07:05:00,ETH outflows suggest holding is rising.,ETH,0.039,Twitter,neutral
2025-03-15 21:19:00,Biggest ETH transfer of the month today.,ETH,-0.3261,Twitter,negative
2025-03-11 15:47:00,"Massive ETH transaction detected: 3,226 ETH.",ETH,-0.256,Twitter,negative
2025-05-14 14:47:00,"BTC just rejected at 33,176, bears in control?",BTC,0.0767,Twitter,positive
2025-04-30 20:17:00,Bullish on Solana after mainnet upgrade?,SOL,0.2487,Twitter,positive
2025-01-05 22:43:00,Will $ETH break all-time high soon?,ETH,0.4379,Twitter,positive
2025-07-09 09:07:00,SOL rally incoming or more FUD?,SOL,1.0,Twitter,positive
2025-03-17 08:05:00,Biggest ETH transfer of the month today.,ETH,1.0,Twitter,positive
2025-04-11 13:46:00,Suspicious USDT transfers just before dump.,USDT,-0.1846,Twitter,negative
2025-02-27 15:53:00,"Rumor: Big institution bought 34,085 BTC—bullish?",BTC,0.087,Twitter,positive
2025-05-22 18:05:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,-0.4336,Twitter,negative
2025-06-15 04:32:00,"Solana whale just moved 46,667 SOL.",SOL,0.2194,Twitter,positive
2025-02-09 10:24:00,Tether’s dominance in market grows further.,USDT,0.1676,Twitter,positive
2025-05-23 16:27:00,People panic selling BTC or smart money moving in?,BTC,0.6551,Twitter,positive
2025-03-21 03:10:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.9992,Twitter,positive
2025-01-25 20:40:00,Whale wallet deposits 10k ETH to Binance.,ETH,-0.6103,Twitter,negative
2025-06-22 08:52:00,Ethereum’s merge chatter heats up again.,ETH,-0.0445,Twitter,neutral
2025-05-15 15:44:00,SOL chart looks primed for reversal.,SOL,0.2838,Twitter,positive
2025-06-25 20:02:00,ETH outflows suggest holding is rising.,ETH,0.4931,Twitter,positive
2025-03-22 00:50:00,"Whale alert: 47,540 BTC sent to unknown wallet.",BTC,0.3338,Twitter,positive
2025-07-16 22:41:00,Bullish on Solana after mainnet upgrade?,SOL,0.3088,Twitter,positive
2025-06-07 01:17:00,Bullish on Solana after mainnet upgrade?,SOL,-0.1945,Twitter,negative
2025-06-30 10:25:00,Suspicious USDT transfers just before dump.,USDT,-0.0786,Twitter,negative
2025-05-21 08:51:00,USDT reserves reach all-time high.,USDT,-0.3437,Twitter,negative
2025-06-21 15:29:00,ETH outflows suggest holding is rising.,ETH,0.424,Twitter,positive
2025-06-28 20:58:00,Biggest ETH transfer of the month today.,ETH,0.5462,Twitter,positive
2025-06-04 10:39:00,Will $ETH break all-time high soon?,ETH,0.0562,Twitter,positive
2025-06-08 13:42:00,"Rumor: Big institution bought 37,509 BTC—bullish?",BTC,-0.2566,Twitter,negative
2025-07-07 02:35:00,SOL whale movements ahead of earnings.,SOL,0.1866,Twitter,positive
2025-02-27 03:06:00,"Whale alert: 41,084 BTC sent to unknown wallet.",BTC,0.0121,Twitter,neutral
2025-04-14 06:46:00,SOL sees huge network activity spike.,SOL,-0.3095,Twitter,negative
2025-03-02 20:51:00,"Someone just moved 47,308 BTC. What’s going on?!",BTC,0.1661,Twitter,positive
2025-06-10 06:35:00,"ETH whales moving coins as price nears 34,937.",ETH,0.764,Twitter,positive
2025-07-17 17:31:00,Whale wallet deposits 10k ETH to Binance.,ETH,-0.1716,Twitter,negative
2025-06-07 16:16:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.2369,Twitter,positive
2025-04-24 11:24:00,Biggest USDT burn of the year today.,USDT,0.2024,Twitter,positive
2025-01-31 18:37:00,"BTC just rejected at 63,429, bears in control?",BTC,0.5512,Twitter,positive
2025-01-16 05:06:00,Large USDT minting detected on Tron network.,USDT,0.5237,Twitter,positive
2025-01-12 23:42:00,SOL price dumps after latest outage.,SOL,0.4403,Twitter,positive
2025-02-05 20:45:00,SOL price dumps after latest outage.,SOL,0.115,Twitter,positive
2025-02-09 14:46:00,Ethereum gas fees spike to 230 gwei!,ETH,-0.6465,Twitter,negative
2025-05-31 06:04:00,Bullish on Solana after mainnet upgrade?,SOL,0.4769,Twitter,positive
2025-01-14 05:33:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.0541,Twitter,positive
2025-01-24 03:19:00,"BTC just rejected at 21,150, bears in control?",BTC,0.3696,Twitter,positive
2025-05-18 03:14:00,ETH outflows suggest holding is rising.,ETH,-0.4717,Twitter,negative
2025-04-02 04:20:00,Bullish on Solana after mainnet upgrade?,SOL,0.5601,Twitter,positive
2025-03-17 04:37:00,SOL whale movements ahead of earnings.,SOL,-0.1073,Twitter,negative
2025-02-13 19:08:00,Biggest USDT burn of the year today.,USDT,0.3479,Twitter,positive
2025-02-25 23:46:00,Bitcoin halving hype building up.,BTC,0.7416,Twitter,positive
2025-04-03 14:40:00,Biggest ETH transfer of the month today.,ETH,-0.1744,Twitter,negative
2025-07-12 14:39:00,Solana TVL hits new high.,SOL,0.5393,Twitter,positive
2025-04-09 18:12:00,"Massive ETH transaction detected: 26,824 ETH.",ETH,0.4747,Twitter,positive
2025-05-05 18:43:00,SOL chart looks primed for reversal.,SOL,0.5566,Twitter,positive
2025-05-09 07:05:00,SOL rally incoming or more FUD?,SOL,0.299,Twitter,positive
2025-01-11 20:27:00,"Whale alert: 38,688 BTC sent to unknown wallet.",BTC,0.5965,Twitter,positive
2025-05-26 23:16:00,Suspicious USDT transfers just before dump.,USDT,0.0396,Twitter,neutral
2025-07-19 02:38:00,"Traders moving to stablecoins: 21,736 USDT.",USDT,-0.3186,Twitter,negative
2025-02-21 07:53:00,People panic selling BTC or smart money moving in?,BTC,0.754,Twitter,positive
2025-03-13 08:26:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.3365,Twitter,positive
2025-01-23 11:49:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.8144,Twitter,positive
2025-07-15 12:51:00,Solana ecosystem booming despite volatility.,SOL,-0.4894,Twitter,negative
2025-01-16 02:50:00,ETH outflows suggest holding is rising.,ETH,0.2819,Twitter,positive
2025-02-10 05:54:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.2943,Twitter,positive
2025-05-01 04:09:00,Bullish on Solana after mainnet upgrade?,SOL,0.351,Twitter,positive
2025-02-24 12:37:00,Large USDT minting detected on Tron network.,USDT,0.3214,Twitter,positive
2025-01-08 02:31:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,-0.0426,Twitter,neutral
2025-05-23 16:38:00,"Solana whale just moved 18,499 SOL.",SOL,0.2621,Twitter,positive
2025-05-05 13:54:00,"Someone just moved 35,959 BTC. What’s going on?!",BTC,-0.6856,Twitter,negative
2025-02-06 15:08:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.0436,Twitter,neutral
2025-03-06 05:22:00,"Bitcoin's price just broke 66,235 again!",BTC,-0.1265,Twitter,negative
2025-05-16 17:00:00,SOL whale movements ahead of earnings.,SOL,0.1683,Twitter,positive
2025-01-30 19:15:00,People panic selling BTC or smart money moving in?,BTC,0.5304,Twitter,positive
2025-07-05 21:20:00,Solana ecosystem booming despite volatility.,SOL,0.3388,Twitter,positive
2025-07-07 21:32:00,"Traders moving to stablecoins: 13,630 USDT.",USDT,0.5908,Twitter,positive
2025-02-28 05:05:00,Tether’s dominance in market grows further.,USDT,0.4704,Twitter,positive
2025-03-06 04:22:00,Bitcoin halving hype building up.,BTC,0.6822,Twitter,positive
2025-03-22 08:17:00,Ethereum gas fees spike to 221 gwei!,ETH,0.6384,Twitter,positive
2025-05-28 20:13:00,"Whale alert: 49,430 BTC sent to unknown wallet.",BTC,-0.5092,Twitter,negative
2025-07-24 01:30:00,Biggest USDT burn of the year today.,USDT,-1.0,Twitter,negative
2025-03-21 11:58:00,Suspicious USDT transfers just before dump.,USDT,0.5558,Twitter,positive
2025-03-20 00:02:00,"Solana whale just moved 13,320 SOL.",SOL,0.2668,Twitter,positive
2025-05-02 08:53:00,ETH outflows suggest holding is rising.,ETH,1.0,Twitter,positive
2025-02-21 21:35:00,People panic selling BTC or smart money moving in?,BTC,0.6729,Twitter,positive
2025-04-29 05:38:00,"Rumor: Big institution bought 18,289 BTC—bullish?",BTC,0.4964,Twitter,positive
2025-06-03 18:43:00,BTC supply on exchanges hits yearly low.,BTC,0.0938,Twitter,positive
2025-01-02 02:26:00,Ethereum’s merge chatter heats up again.,ETH,0.0295,Twitter,neutral
2025-03-04 23:25:00,"Solana whale just moved 17,239 SOL.",SOL,0.3151,Twitter,positive
2025-04-05 03:23:00,Is this USDT mint a sign of market pump?,USDT,-0.4094,Twitter,negative
2025-06-23 18:59:00,"Bitcoin's price just broke 50,720 again!",BTC,-0.1006,Twitter,negative
2025-04-03 17:33:00,SOL chart looks primed for reversal.,SOL,0.013,Twitter,neutral
2025-07-07 18:59:00,Ethereum’s merge chatter heats up again.,ETH,0.4579,Twitter,positive
2025-07-20 01:24:00,"Whale alert: 41,196 BTC sent to unknown wallet.",BTC,0.1797,Twitter,positive
2025-07-03 08:22:00,Bullish on Solana after mainnet upgrade?,SOL,0.1621,Twitter,positive
2025-07-05 00:43:00,"Rumor: Big institution bought 47,766 BTC—bullish?",BTC,0.2474,Twitter,positive
2025-06-24 03:18:00,Solana ecosystem booming despite volatility.,SOL,0.2723,Twitter,positive
2025-04-13 14:50:00,Large USDT minting detected on Tron network.,USDT,0.0512,Twitter,positive
2025-04-27 02:02:00,"Massive ETH transaction detected: 31,477 ETH.",ETH,0.7245,Twitter,positive
2025-04-11 08:25:00,Ethereum gas fees spike to 194 gwei!,ETH,0.8591,Twitter,positive
2025-05-14 15:28:00,"Whale alert: 42,471 SOL deposited to FTX.",SOL,0.1904,Twitter,positive
2025-04-23 04:12:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.2192,Twitter,positive
2025-01-01 08:37:00,Whale converts profits into USDT.,USDT,0.3679,Twitter,positive
2025-06-13 11:27:00,"Rumor: Big institution bought 20,064 BTC—bullish?",BTC,-0.0281,Twitter,neutral
2025-01-23 11:39:00,Is this USDT mint a sign of market pump?,USDT,0.0514,Twitter,positive
2025-07-16 00:31:00,USDT reserves reach all-time high.,USDT,-0.5,Twitter,negative
2025-02-26 18:22:00,"Massive ETH transaction detected: 45,710 ETH.",ETH,-0.3184,Twitter,negative
2025-04-07 14:42:00,Staked ETH surpasses new milestone.,ETH,-0.613,Twitter,negative
2025-01-05 04:30:00,Ethereum gas fees spike to 83 gwei!,ETH,0.2971,Twitter,positive
2025-07-24 14:18:00,"Whale alert: 17,275 SOL deposited to FTX.",SOL,0.3565,Twitter,positive
2025-07-06 08:10:00,SOL chart looks primed for reversal.,SOL,-0.3221,Twitter,negative
2025-04-08 14:52:00,"Bitcoin's price just broke 67,748 again!",BTC,0.2067,Twitter,positive
2025-05-28 02:09:00,"Whale alert: 12,959 SOL deposited to FTX.",SOL,-0.5123,Twitter,negative
2025-02-12 09:00:00,USDT flows signal caution.,USDT,-0.0943,Twitter,negative
2025-01-30 16:42:00,"Someone just moved 8,396 BTC. What’s going on?!",BTC,-0.4654,Twitter,negative
2025-06-02 14:36:00,ETH outflows suggest holding is rising.,ETH,-0.0341,Twitter,neutral
2025-04-08 02:18:00,Solana ecosystem booming despite volatility.,SOL,0.3913,Twitter,positive
2025-04-02 10:42:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,1.0,Twitter,positive
2025-06-26 21:29:00,Whale converts profits into USDT.,USDT,-0.3525,Twitter,negative
2025-06-13 13:19:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.1775,Twitter,positive
2025-01-13 21:18:00,Whale converts profits into USDT.,USDT,0.1947,Twitter,positive
2025-03-15 06:32:00,"Whale alert: 48,069 BTC sent to unknown wallet.",BTC,-0.0707,Twitter,negative
2025-05-30 21:32:00,Ethereum gas fees spike to 196 gwei!,ETH,0.4779,Twitter,positive
2025-02-07 12:30:00,"USDT whale alert: 40,605 sent to Binance.",USDT,-0.432,Twitter,negative
2025-04-07 08:49:00,"Rumor: Big institution bought 35,414 BTC—bullish?",BTC,0.5759,Twitter,positive
2025-02-22 19:27:00,Solana ecosystem booming despite volatility.,SOL,0.5096,Twitter,positive
2025-06-27 12:18:00,"ETH whales moving coins as price nears 53,295.",ETH,-0.117,Twitter,negative
2025-05-30 02:27:00,SOL chart looks primed for reversal.,SOL,0.1129,Twitter,positive
2025-05-18 10:35:00,SOL rally incoming or more FUD?,SOL,-0.2331,Twitter,negative
2025-07-07 10:45:00,"BTC just rejected at 68,450, bears in control?",BTC,0.5057,Twitter,positive
2025-04-15 21:06:00,SOL chart looks primed for reversal.,SOL,-0.0889,Twitter,negative
2025-02-05 20:45:00,SOL sees huge network activity spike.,SOL,0.4869,Twitter,positive
2025-02-27 16:20:00,Bullish on Solana after mainnet upgrade?,SOL,-0.5254,Twitter,negative
2025-03-23 01:40:00,SOL chart looks primed for reversal.,SOL,0.0892,Twitter,positive
2025-04-05 17:49:00,"Whale alert: 32,541 BTC sent to unknown wallet.",BTC,0.6549,Twitter,positive
2025-07-15 00:23:00,"USDT whale alert: 3,590 sent to Binance.",USDT,0.1191,Twitter,positive
2025-05-29 01:32:00,SOL chart looks primed for reversal.,SOL,-0.7991,Twitter,negative
2025-01-09 16:14:00,Whale converts profits into USDT.,USDT,-0.3724,Twitter,negative
2025-01-01 09:51:00,Tether’s dominance in market grows further.,USDT,-0.4857,Twitter,negative
2025-06-30 17:41:00,SOL rally incoming or more FUD?,SOL,-0.5851,Twitter,negative
2025-06-13 12:45:00,Bitcoin halving hype building up.,BTC,0.2476,Twitter,positive
2025-05-06 10:48:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.096,Twitter,positive
2025-01-25 22:54:00,SOL rally incoming or more FUD?,SOL,0.7558,Twitter,positive
2025-01-18 16:48:00,Is this USDT mint a sign of market pump?,USDT,0.0857,Twitter,positive
2025-01-03 00:31:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.9992,Twitter,positive
2025-05-24 19:36:00,SOL whale movements ahead of earnings.,SOL,-0.0374,Twitter,neutral
2025-01-17 13:29:00,"Whale alert: 23,583 SOL deposited to FTX.",SOL,0.9878,Twitter,positive
2025-05-01 12:28:00,Large USDT minting detected on Tron network.,USDT,-0.1183,Twitter,negative
2025-03-19 12:56:00,Whale converts profits into USDT.,USDT,0.3349,Twitter,positive
2025-05-07 00:30:00,Suspicious USDT transfers just before dump.,USDT,0.3858,Twitter,positive
2025-03-16 14:27:00,SOL sees huge network activity spike.,SOL,0.1311,Twitter,positive
2025-02-01 20:23:00,SOL price dumps after latest outage.,SOL,-0.8659,Twitter,negative
2025-03-14 13:45:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.7011,Twitter,negative
2025-06-02 14:25:00,"Whale alert: 47,952 SOL deposited to FTX.",SOL,0.4949,Twitter,positive
2025-04-06 20:17:00,Bitcoin halving hype building up.,BTC,0.698,Twitter,positive
2025-01-18 15:23:00,Bullish on Solana after mainnet upgrade?,SOL,-0.1566,Twitter,negative
2025-07-19 22:11:00,"Whale alert: 22,549 BTC sent to unknown wallet.",BTC,0.4663,Twitter,positive
2025-03-04 23:35:00,Will $ETH break all-time high soon?,ETH,1.0,Twitter,positive
2025-04-03 11:14:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,-0.1266,Twitter,negative
2025-01-16 12:40:00,SOL whale movements ahead of earnings.,SOL,-0.1113,Twitter,negative
2025-05-29 23:56:00,Whale converts profits into USDT.,USDT,-0.6795,Twitter,negative
2025-01-22 21:49:00,Solana TVL hits new high.,SOL,-0.1581,Twitter,negative
2025-01-30 01:03:00,SOL rally incoming or more FUD?,SOL,0.4911,Twitter,positive
2025-02-10 09:02:00,SOL sees huge network activity spike.,SOL,0.1001,Twitter,positive
2025-01-11 00:35:00,"USDT whale alert: 36,938 sent to Binance.",USDT,0.599,Twitter,positive
2025-05-17 17:18:00,Staked ETH surpasses new milestone.,ETH,-0.123,Twitter,negative
2025-04-06 03:43:00,SOL sees huge network activity spike.,SOL,-0.0167,Twitter,neutral
2025-01-14 10:55:00,USDT reserves reach all-time high.,USDT,-0.0961,Twitter,negative
2025-03-25 02:30:00,Biggest ETH transfer of the month today.,ETH,-0.409,Twitter,negative
2025-05-24 01:24:00,SOL chart looks primed for reversal.,SOL,-0.5271,Twitter,negative
2025-04-22 04:57:00,Whale converts profits into USDT.,USDT,0.0918,Twitter,positive
2025-05-09 02:34:00,Tether’s dominance in market grows further.,USDT,-0.3418,Twitter,negative
2025-07-13 13:51:00,Bitcoin halving hype building up.,BTC,0.275,Twitter,positive
2025-03-18 18:06:00,Will $ETH break all-time high soon?,ETH,0.2696,Twitter,positive
2025-05-16 15:23:00,Solana ecosystem booming despite volatility.,SOL,0.5183,Twitter,positive
2025-01-15 19:17:00,"USDT whale alert: 2,511 sent to Binance.",USDT,-0.2011,Twitter,negative
2025-04-11 02:50:00,USDT flows signal caution.,USDT,-0.3331,Twitter,negative
2025-02-22 02:19:00,Large USDT minting detected on Tron network.,USDT,0.0963,Twitter,positive
2025-07-20 10:49:00,"USDT whale alert: 42,532 sent to Binance.",USDT,-0.0094,Twitter,neutral
2025-06-09 00:43:00,Bitcoin halving hype building up.,BTC,-0.2181,Twitter,negative
2025-05-21 17:21:00,ETH outflows suggest holding is rising.,ETH,-0.1431,Twitter,negative
2025-07-11 22:11:00,Ethereum gas fees spike to 114 gwei!,ETH,-0.056,Twitter,negative
2025-06-23 22:17:00,"Whale alert: 48,209 BTC sent to unknown wallet.",BTC,0.419,Twitter,positive
2025-05-12 19:05:00,Biggest USDT burn of the year today.,USDT,0.4846,Twitter,positive
2025-05-01 00:07:00,Tether’s dominance in market grows further.,USDT,0.4825,Twitter,positive
2025-07-24 06:07:00,Ethereum gas fees spike to 86 gwei!,ETH,0.5135,Twitter,positive
2025-02-16 03:22:00,Biggest ETH transfer of the month today.,ETH,0.1776,Twitter,positive
2025-02-24 03:40:00,Biggest USDT burn of the year today.,USDT,-0.738,Twitter,negative
2025-03-31 20:26:00,"ETH whales moving coins as price nears 31,750.",ETH,0.2353,Twitter,positive
2025-04-13 09:52:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.4548,Twitter,positive
2025-04-14 05:46:00,"BTC just rejected at 30,171, bears in control?",BTC,0.876,Twitter,positive
2025-02-26 17:29:00,"Solana whale just moved 38,862 SOL.",SOL,0.8259,Twitter,positive
2025-06-28 15:00:00,Whale wallet deposits 10k ETH to Binance.,ETH,-0.1418,Twitter,negative
2025-07-07 21:27:00,Biggest ETH transfer of the month today.,ETH,0.5148,Twitter,positive
2025-06-06 18:56:00,Solana TVL hits new high.,SOL,-0.0473,Twitter,neutral
2025-03-22 03:50:00,USDT flows signal caution.,USDT,0.3557,Twitter,positive
2025-05-29 21:11:00,"Someone just moved 14,531 BTC. What’s going on?!",BTC,-0.5182,Twitter,negative
2025-07-14 15:15:00,"Whale alert: 18,143 BTC sent to unknown wallet.",BTC,0.1788,Twitter,positive
2025-06-05 12:26:00,SOL whale movements ahead of earnings.,SOL,-0.7615,Twitter,negative
2025-04-23 01:41:00,SOL price dumps after latest outage.,SOL,0.388,Twitter,positive
2025-07-22 04:13:00,SOL sees huge network activity spike.,SOL,-0.0106,Twitter,neutral
2025-02-09 17:49:00,"Massive ETH transaction detected: 24,097 ETH.",ETH,-0.2033,Twitter,negative
2025-05-04 04:07:00,Ethereum’s merge chatter heats up again.,ETH,0.0455,Twitter,neutral
2025-06-21 13:12:00,SOL chart looks primed for reversal.,SOL,-0.2198,Twitter,negative
2025-01-11 14:23:00,Large USDT minting detected on Tron network.,USDT,-0.2879,Twitter,negative
2025-02-25 06:33:00,Solana TVL hits new high.,SOL,-0.9083,Twitter,negative
2025-06-04 21:28:00,Will $ETH break all-time high soon?,ETH,0.5391,Twitter,positive
2025-01-05 00:20:00,Biggest USDT burn of the year today.,USDT,-0.3041,Twitter,negative
2025-03-18 04:21:00,"BTC just rejected at 58,153, bears in control?",BTC,0.2297,Twitter,positive
2025-01-29 17:52:00,USDT reserves reach all-time high.,USDT,-0.0117,Twitter,neutral
2025-05-06 00:22:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.2619,Twitter,positive
2025-06-20 23:17:00,BTC supply on exchanges hits yearly low.,BTC,-0.1762,Twitter,negative
2025-04-19 01:42:00,"BTC just rejected at 30,156, bears in control?",BTC,-0.0624,Twitter,negative
2025-06-08 03:24:00,BTC supply on exchanges hits yearly low.,BTC,-0.8297,Twitter,negative
2025-07-05 09:30:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.5273,Twitter,negative
2025-04-30 03:52:00,Ethereum gas fees spike to 122 gwei!,ETH,0.2822,Twitter,positive
2025-02-27 10:29:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.5423,Twitter,negative
2025-01-10 19:50:00,USDT reserves reach all-time high.,USDT,0.3768,Twitter,positive
2025-06-27 09:58:00,"Whale alert: 24,019 BTC sent to unknown wallet.",BTC,0.3788,Twitter,positive
2025-07-03 19:41:00,People panic selling BTC or smart money moving in?,BTC,0.0737,Twitter,positive
2025-03-20 10:48:00,Biggest ETH transfer of the month today.,ETH,0.5473,Twitter,positive
2025-02-17 06:04:00,Staked ETH surpasses new milestone.,ETH,0.9263,Twitter,positive
2025-03-12 14:16:00,Solana ecosystem booming despite volatility.,SOL,0.2043,Twitter,positive
2025-05-07 10:04:00,"BTC just rejected at 70,123, bears in control?",BTC,-0.7904,Twitter,negative
2025-07-24 03:37:00,"Massive ETH transaction detected: 21,178 ETH.",ETH,0.827,Twitter,positive
2025-01-31 01:54:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.7257,Twitter,positive
2025-07-17 15:10:00,"Bitcoin's price just broke 65,265 again!",BTC,-0.2957,Twitter,negative
2025-06-18 05:51:00,"BTC just rejected at 49,903, bears in control?",BTC,1.0,Twitter,positive
2025-01-07 16:57:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.6416,Twitter,positive
2025-05-01 14:39:00,USDT flows signal caution.,USDT,-0.2474,Twitter,negative
2025-06-25 01:36:00,Suspicious USDT transfers just before dump.,USDT,-0.4031,Twitter,negative
2025-01-08 15:00:00,BTC supply on exchanges hits yearly low.,BTC,-0.3041,Twitter,negative
2025-05-04 03:07:00,"USDT whale alert: 22,798 sent to Binance.",USDT,0.5486,Twitter,positive
2025-06-06 09:57:00,ETH outflows suggest holding is rising.,ETH,-0.2596,Twitter,negative
2025-06-01 02:24:00,"Traders moving to stablecoins: 23,537 USDT.",USDT,-0.8442,Twitter,negative
2025-01-26 09:52:00,"Massive ETH transaction detected: 5,380 ETH.",ETH,0.3206,Twitter,positive
